"","ppid_trialn","pNum","heading","FirstSteeringTime","TimeToPeak","YawIncrease"
"366","11_3_31",11,1.5,0.533494967009005,0.150080852054003,0.483146833184247
"367","11_3_32",11,0.5,0.583340099932002,0.0667282251089887,0.163088615610328
"368","11_3_33",11,2,0.516751332163977,0.21648216742102,0.362564090693356
"369","11_3_34",11,0.5,0.633399852271992,0.0666280090110263,0.080442884784965
"370","11_3_35",11,2,0.599073725543008,0.0834628042819929,0.164393997188911
"371","11_3_36",11,1,0.599833194529992,0.0833348174570006,0.102226104682838
"372","11_3_37",11,1,0.533412560397011,0.083154911448986,0.25601397144732
"373","11_3_38",11,1,0.565853296309001,0.0833861329300021,0.246876413154574
"374","11_3_39",11,1.5,0.666871123606001,0.0998665495870057,0.136002342277456
"375","11_3_4",11,2,0.4501782608945,0.149798013245999,0.311654991012215
"376","11_3_40",11,1,0.566754637485019,0.0833541362229937,0.168881114346511
"377","11_3_41",11,1,0.516073666077006,0.116682026092008,0.384510493052239
"378","11_3_44",11,2,0.449933757762011,0.100054907556,0.337762212755792
"379","11_3_45",11,2,0.533418295655991,0.0832234326969967,0.156888085176479
"380","11_3_47",11,1.5,0.483090193582996,1.30016593008901,0.227948722070287
"381","11_3_48",11,1.5,0.516812307020018,0.116609580719,0.27118881772509
"382","11_3_49",11,1.5,0.566795689863,1.46666320538802,0.520920721265337
"383","11_3_5",11,0.5,0.466663507243503,0.100034985077798,0.147913735368591
"384","11_3_50",11,0.5,0.566874172349003,0.0665024370329945,0.137226108748179
"385","11_3_52",11,0.5,0.516785140004998,0.149927207493988,0.26547784435249
"386","11_3_53",11,2,0.499921668440976,0.116599317625003,0.491060630363003
"387","11_3_54",11,1,0.616727757234003,0.0999220910389909,0.143508167337954
"388","11_3_55",11,2,0.48339869012699,0.150290641777985,0.382634045014545
"389","11_3_56",11,1.5,0.483453024156972,0.149948035537989,0.380431248020545
"390","11_3_58",11,2,0.616809560132992,0.0999960456899771,0.194254041343302
"391","11_3_59",11,1.5,0.615831849461017,0.0833855292179919,0.359626998278227
"392","11_3_6",11,2,0.432393525677796,0.150182879287001,0.338578114062461
"393","11_3_60",11,2,0.65002063183897,0.116759904867024,0.214568733786925
"394","11_3_61",11,2,0.533419804935022,0.100051587141991,0.280489568926377
"395","11_3_63",11,1,0.66666103202698,0.0833794921039726,0.26841493384231
"396","11_3_64",11,1.5,0.616858460758976,0.0832509015680216,0.238799520514227
"397","11_3_65",11,0.5,0.683347917996002,0.0833061411639733,0.0660839098009618
"398","11_3_66",11,1,0.649186604488023,0.0999036778399613,0.331806496853803
"399","11_3_67",11,1.5,0.550163439778999,0.099902168561016,0.374312336037765
"400","11_3_68",11,1.5,0.550181551122023,0.116553133699995,0.38834500528974
"401","11_3_69",11,1.5,0.582447814429031,0.116709494961981,0.108589754930518
"402","11_3_7",11,0.5,0.516727183707197,0.0666639298415035,0.0695920826558952
"403","11_3_70",11,2,0.500098555892009,0.0999522766109635,0.26890442875976
"404","11_3_71",11,0.5,0.65008221040398,0.0834688413970071,0.0836247038302427
"405","11_3_72",11,2,0.583285162191999,0.133416303408012,0.175407919663684
"406","11_3_74",11,1,0.833554040172999,0.083244562596974,0.125722596834312
"407","11_3_75",11,1.5,0.550087070282018,0.100024118271961,0.17589748296496
"408","11_3_76",11,1.5,0.583344929623991,0.0834622005709775,0.299580453489071
"409","11_3_79",11,1,0.583191888774024,0.100032872087979,0.109160835778727
"410","11_3_82",11,1,1.19935125168996,0.0666008419960349,0.0658391477726835
"411","11_3_83",11,1,0.583490122223964,0.0998571920600284,0.205512823654221
"412","11_3_84",11,1.5,0.699979866222975,1.366646935365,0.212039618552359
"413","11_3_85",11,0.5,0.766179541969962,0.0831316685590195,0.126130553461733
"414","11_3_86",11,2,0.483376956515997,0.133210437808032,0.170349649095036
"415","11_3_87",11,1,0.433480809975947,0.0832146788810064,0.0814219481704679
"416","11_3_88",11,2,0.483341941253002,0.116626182783023,0.16986007682788
"417","11_3_89",11,1,0.450188222133022,0.133298579678012,0.161783235247457
"418","12_1_0",12,0.5,0.617312045389161,0.68324025668444,0.0846037295381565
"419","12_1_10",12,1,0.583369782191298,1.8331910092214,0.206247088976969
"420","12_1_11",12,1.5,0.433447705774597,0.0666245882335019,0.0939860208815356
"421","12_1_13",12,1.5,0.450013447591104,0.116711507062902,0.164720277960841
"422","12_1_15",12,2,0.466691177203003,0.0666780163732028,0.072773920506725
"423","12_1_17",12,2,0.466742190511397,0.0999133377465,0.0937412636211288
"424","12_1_18",12,2,0.383357768406199,0.0833798942967974,0.191969693028356
"425","12_1_2",12,1,0.549254556710999,0.0667160499641,0.0956177306828244
"426","12_1_20",12,2,0.350038229795999,0.150064551455998,0.114708601264825
"427","12_1_21",12,0.5,0.616616574013008,0.0668099265259912,0.114300707474542
"428","12_1_22",12,1.5,0.500028827047004,0.0666472272759933,0.134125869289161
"429","12_1_24",12,2,0.450032766241009,0.116659890046989,0.196864811918212
"430","12_1_26",12,1.5,0.449974206584983,0.100044040482999,0.406538439352317
"431","12_1_28",12,1,0.583259605519004,0.166724471687985,0.0769347367951503
"432","12_1_29",12,2,0.38338101115599,0.116734146105017,0.303088577468565
"433","12_1_31",12,1,0.483356228950981,0.0834580744560185,0.258461556037549
"434","12_1_32",12,2,0.416770881725,0.116641175105002,0.248344983263235
"435","12_1_33",12,1.5,0.416010813614008,0.0999332601030005,0.259114201418081
"436","12_1_34",12,1,0.416745827851003,0.0833113734619815,0.31614218654528
"437","12_1_37",12,2,0.683364922343998,0.0833155994170056,0.139347338844915
"438","12_1_39",12,0.5,0.833389930938978,0.0999420138670075,0.139184139173973
"439","12_1_4",12,0,1.8332906210071,0.0832887344201971,0.077750591030952
"440","12_1_40",12,0.5,0.416662818030005,0.0999909141980027,0.0750582754321067
"441","12_1_45",12,1,0.53334202672599,0.0832829991960011,0.102226109526691
"442","12_1_46",12,2,0.415923879692002,0.0831806707249996,0.14538459888755
"443","12_1_47",12,2,0.416776918802015,0.0999824622879828,0.248997658903608
"444","12_1_48",12,2,0.56663560589999,0.0501201227580168,0.0638810975915626
"445","12_1_49",12,2,0.38307312018199,0.100019892172014,0.458752888690091
"446","12_1_5",12,1,0.383331205263396,0.0834272853585034,0.156072259111013
"447","12_1_51",12,1,0.533499896313003,0.0665805175650007,0.133065266625864
"448","12_1_52",12,1.5,0.466606356258012,0.100067585087004,0.252016320371987
"449","12_1_53",12,0.5,0.499994415702986,0.0999815567270161,0.221666659576936
"450","12_1_54",12,1.5,0.433438952010988,0.0832682083549798,0.131025621472121
"451","12_1_56",12,1.5,0.416849363737015,0.0832313821799744,0.186911418280697
"452","12_1_57",12,1,0.80013680018601,0.049961045754003,0.0627389269292633
"453","12_1_58",12,2,0.383443193059009,0.116560580114992,0.130617756327064
"454","12_1_59",12,1,0.632649543702996,0.0832507008290122,0.148158511320576
"455","12_1_6",12,0.5,0.4833628697371,0.066675601542002,0.0938228448789948
"456","12_1_60",12,2,0.400025234985037,0.100115278002988,0.222727259390907
"457","12_1_61",12,1.5,0.41656230068196,0.150099566508004,0.172797200661577
"458","12_1_64",12,2,0.533299999999997,0.0833999999999833,0.18821677039627
"459","12_1_65",12,1,0.499300000000005,0.0667000000000257,0.122622376689977
"460","12_1_66",12,1,0.466800000000035,0.0833999999999833,0.196620046410256
"461","12_1_67",12,1,0.416800000000023,0.11669999999998,0.199312370512821
"462","12_1_7",12,1.5,0.366691509242294,0.0833949869915998,0.16782052370737
"463","12_1_70",12,1.5,0.399999999999977,0.100000000000023,0.343473201142191
"464","12_1_71",12,1,0.483499999999992,0.0664999999999623,0.105571085314685
"465","12_1_72",12,1.5,0.432700000000011,0.066599999999994,0.132575737995338
"466","12_1_73",12,0.5,0.616799999999955,0.11650000000003,0.130536126340326
"467","12_1_74",12,1,0.383399999999995,0.099899999999991,0.299172480909091
"468","12_1_76",12,1,0.466700000000003,0.100099999999998,0.161538462261072
"469","12_1_79",12,1.5,0.466800000000035,0.066599999999994,0.157459206526807
"470","12_1_8",12,1.5,0.4168756250263,1.7832861082913,0.11062935662254
"471","12_1_82",12,1.5,0.400100000000009,0.0498999999999796,0.0544172435897436
"472","12_1_83",12,2,0.333399999999983,0.0833000000000084,0.197599067389277
"473","12_1_84",12,2,0.433300000000031,0.0668000000000006,0.147750581818182
"474","12_1_85",12,0.5,0.382599999999968,0.133399999999995,0.222808859207459
"475","12_1_86",12,1.5,0.45010000000002,0.0833999999999833,0.227622377622378
"476","12_1_87",12,1.5,0.449999999999989,0.0833000000000084,0.110710964592075
"477","12_1_88",12,1.5,0.400199999999984,0.0833000000000084,0.167086234265734
"478","12_1_89",12,2,0.38349999999997,0.0833000000000084,0.202820512610723
"479","12_1_9",12,2,0.3667932340053,0.0832401359429014,0.295501159971344
"480","12_2_0",12,2,0.534277000000001,0.0666199999999986,0.163986013986014
"481","12_2_10",12,2,0.433489999999999,0.0832300000000004,0.325442891398601
"482","12_2_11",12,1.5,0.550069999999998,0.050060000000002,0.095454558974359
"483","12_2_12",12,0.5,0.483459999999994,0.0831900000000019,0.188869463869464
"484","12_2_13",12,1.5,0.583290000000005,0.0833800000000053,0.183076924965035
"485","12_2_14",12,1.5,0.433410000000009,0.0833799999999911,0.144160829067599
"486","12_2_15",12,1,0.466610000000003,0.116720000000001,0.174347319463869
"487","12_2_16",12,1,0.450020000000009,0.0999599999999958,0.175489506876457
"488","12_2_18",12,2,0.400110000000012,0.0832299999999861,0.174184148018648
"489","12_2_19",12,1.5,0.416700000000006,0.0666399999999925,0.0713053613053613
"490","12_2_2",12,2,0.415899999999997,0.0665900000000015,0.184627048951049
"491","12_2_23",12,1,0.549999999999997,0.0833999999999975,0.177365968321678
"492","12_2_24",12,2,0.466700000000003,0.0833999999999975,0.174428914918415
"493","12_2_25",12,0.5,0.5,0.0833000000000084,0.108263401701632
"494","12_2_28",12,1.5,0.616600000000005,0.083500000000015,0.225093257668998
"495","12_2_29",12,0.5,0.515800000000013,0.0499999999999829,0.0739976682983683
"496","12_2_30",12,0.5,0.783299999999997,0.0668000000000006,0.0748135198135198
"497","12_2_31",12,1.5,0.416699999999992,0.100000000000023,0.238962704801865
"498","12_2_32",12,0.5,1.6499,0.0668000000000006,0.0897436028904429
"499","12_2_34",12,1,0.433500000000009,0.099899999999991,0.149790198694639
"500","12_2_35",12,2,0.483300000000014,0.0834000000000117,0.248100234055944
"501","12_2_38",12,1.5,0.633399999999995,0.116700000000009,0.37928905979021
"502","12_2_39",12,1.5,0.549299999999988,0.0999000000000194,0.0724475738927739
"503","12_2_4",12,2,0.433419999999998,0.06663,0.122377613053613
"504","12_2_40",12,1,0.550200000000018,0.083200000000005,0.288566432400932
"505","12_2_42",12,1.5,0.483400000000017,0.066599999999994,0.110955713752914
"506","12_2_43",12,2,0.499200000000002,0.0834000000000117,0.167167827505828
"507","12_2_44",12,1.5,0.466899999999981,0.0999000000000194,0.222074592074592
"508","12_2_45",12,2,0.416699999999992,0.100000000000023,0.256993007715618
"509","12_2_46",12,1.5,0.416799999999995,0.100099999999998,0.228193472470863
"510","12_2_49",12,1.5,0.516600000000011,0.0999999999999943,0.167657342657343
"511","12_2_5",12,1.5,0.517060000000001,0.0997600000000034,0.200128205850816
"512","12_2_50",12,0.5,0.75,0.066599999999994,0.142447552447552
"513","12_2_51",12,2,0.433400000000006,0.0833000000000084,0.128659673659674
"514","12_2_52",12,0.5,0.600099999999998,0.0833000000000084,0.127109556899767
"515","12_2_53",12,0.5,1.19920000000002,0.0833999999999833,0.232599067062937
"516","12_2_54",12,1,0.616800000000012,0.0833000000000084,0.173449884405594
"517","12_2_55",12,1.5,0.449999999999989,0.0833999999999833,0.294358974358975
"518","12_2_56",12,1,0.433300000000031,0.0833999999999833,0.201596723776224
"519","12_2_57",12,2,0.432599999999979,0.0833000000000084,0.244265743053613
"520","12_2_59",12,1.5,0.600099999999998,0.0834000000000401,0.230559441515152
"521","12_2_6",12,1,0.482770000000002,0.0833900000000014,0.234067598857809
"522","12_2_61",12,2,0.483299999999986,0.0834000000000401,0.225582750372961
"523","12_2_63",12,1.5,0.415800000000047,0.0999999999999659,0.338496482750583
"524","12_2_65",12,1,0.533299999999997,0.0833000000000084,0.124417249207459
"525","12_2_67",12,2,0.400100000000009,0.0999999999999659,0.208939380675991
"526","12_2_69",12,1,0.449299999999994,0.0833000000000084,0.177855476689977
"527","12_2_7",12,0.5,0.483420000000002,0.116599999999998,0.176794871911422
"528","12_2_73",12,0.5,0.432599999999979,0.0833999999999833,0.158764558275058
"529","12_2_75",12,0.5,0.683400000000006,0.066599999999994,0.134778553846154
"530","12_2_76",12,1,0.515899999999988,0.0833999999999833,0.273146851981352
"531","12_2_77",12,2,0.366899999999987,0.116600000000005,0.318426574125874
"532","12_2_79",12,2,0.5,0.066599999999994,0.160069926340326
"533","12_2_8",12,2,0.583370000000002,0.0833699999999951,0.147261072051282
"534","12_2_80",12,1,0.54929999999996,0.099899999999991,0.187972026643357
"535","12_2_81",12,1,0.433299999999974,0.0833000000000084,0.223624708624709
"536","12_2_82",12,1,0.550000000000011,0.0833000000000084,0.240268067599068
"537","12_2_84",12,1,0.466600000000028,0.083500000000015,0.300885780675991
"538","12_2_85",12,0.5,1.08339999999998,0.0833999999999833,0.235944054778555
"539","12_2_86",12,2,0.599799999999959,0.0998000000000161,0.295174825174825
"540","12_2_88",12,1.5,0.550000000000011,0.099899999999991,0.354976689254079
"541","12_2_89",12,2,0.466800000000035,0.0999999999999659,0.311247086247086
"542","12_2_9",12,2,0.433340000000001,0.100010000000005,0.15011655011655
"543","12_3_0",12,1,0.667228,0.0833880000000011,0.245407925407925
"544","12_3_1",12,2,0.433350000000001,0.0999400000000001,0.237820513543124
"545","12_3_10",12,0.5,0.866669999999999,1.61668,0.126538445454547
"546","12_3_12",12,1.5,0.600040000000007,0.0834200000000038,0.187727255337995
"547","12_3_13",12,1,0.58323,0.083439999999996,0.166759884405595
"548","12_3_14",12,0.5,0.70004999999999,0.0833999999999975,0.194662018648019
"549","12_3_15",12,1,0.715899999999991,0.0666499999999957,0.271025631701632
"550","12_3_16",12,1.5,0.483369999999994,0.100020000000001,0.25462703962704
"551","12_3_17",12,2,0.533429999999996,0.0999300000000005,0.294685314102564
"552","12_3_18",12,1.5,0.499979999999994,0.0999199999999973,0.235699287435898
"553","12_3_19",12,1,0.616759999999999,0.0832599999999957,0.237494171328671
"554","12_3_2",12,1,0.616680000000002,0.0833999999999975,0.134696971934732
"555","12_3_20",12,1,0.5334,0.083200000000005,0.197354315850816
"556","12_3_22",12,2,0.44919999999999,0.100000000000009,0.483146853146853
"557","12_3_23",12,0.5,1.20010000000001,0.100099999999998,0.144731936806527
"558","12_3_24",12,2,0.450100000000006,0.116599999999991,0.267517482400933
"559","12_3_25",12,1.5,0.483400000000003,0.0831000000000017,0.283181818181818
"560","12_3_26",12,2,0.500100000000003,0.0999999999999943,0.293216783216783
"561","12_3_27",12,2,0.58329999999998,0.116800000000012,0.356853146853147
"562","12_3_28",12,0.5,0.833400000000012,0.250100000000003,0.167249417599068
"563","12_3_29",12,1.5,0.433300000000003,0.0999999999999943,0.335967365850816
"564","12_3_3",12,1,0.399690000000003,0.0832899999999981,0.31353146948718
"565","12_3_30",12,1.5,0.450099999999992,0.0999000000000194,0.330582750582751
"566","12_3_31",12,2,0.450099999999992,0.0999999999999943,0.364114231655012
"567","12_3_32",12,2,0.449999999999989,0.0834000000000117,0.291911421701632
"568","12_3_33",12,2,0.399999999999977,0.100099999999998,0.382307692307692
"569","12_3_35",12,0.5,1.16679999999999,0.133199999999988,0.140244755361305
"570","12_3_37",12,1,0.600099999999998,0.099899999999991,0.278939394055944
"571","12_3_38",12,2,0.466699999999975,0.100200000000001,0.446351982074592
"572","12_3_39",12,1,0.582600000000014,0.066599999999994,0.202167821911422
"573","12_3_4",12,1.5,0.500029999999999,0.100010000000001,0.205839160955711
"574","12_3_41",12,2,0.416599999999988,0.100099999999998,0.388508158508159
"575","12_3_42",12,1.5,0.399900000000002,0.116700000000009,0.367622374662005
"576","12_3_43",12,0.5,0.633299999999991,0.133299999999991,0.228030302214452
"577","12_3_44",12,0.5,1.40019999999998,0.0500000000000114,0.05768066993007
"578","12_3_46",12,2,0.450199999999995,0.0999999999999943,0.424242396993007
"579","12_3_47",12,0.5,1.26669999999999,0.116700000000009,0.104102564102564
"580","12_3_49",12,1.5,0.666699999999992,0.0834000000000117,0.225909095664336
"581","12_3_5",12,2,0.433330000000002,0.100080000000002,0.371783217622378
"582","12_3_50",12,1.5,0.483400000000017,0.0832999999999799,0.375128205128205
"583","12_3_51",12,1,0.466800000000006,0.0831999999999766,0.199801865757576
"584","12_3_52",12,1,0.515900000000016,0.0999999999999943,0.249895103566434
"585","12_3_53",12,1,0.466700000000003,0.0999999999999943,0.37871794944056
"586","12_3_54",12,1.5,0.466600000000028,0.083500000000015,0.279836829300699
"587","12_3_55",12,0.5,0.616800000000012,0.0831999999999766,0.0890093211421912
"588","12_3_56",12,1.5,0.565899999999999,0.0833000000000084,0.180466211911422
"589","12_3_57",12,2,0.483499999999992,0.0997999999999593,0.232435897435897
"590","12_3_58",12,1.5,0.550000000000011,0.0999999999999659,0.266620046736597
"591","12_3_6",12,1,0.615850000000002,0.0666599999999988,0.145466224708625
"592","12_3_60",12,0.5,1.24990000000003,0.100000000000023,0.100023321328671
"593","12_3_61",12,2,0.550200000000018,0.0833000000000084,0.293706290839161
"594","12_3_63",12,1.5,0.483499999999992,0.099899999999991,0.258216783333333
"595","12_3_65",12,0.5,0.699900000000014,0.100099999999998,0.131351981351981
"596","12_3_68",12,1,0.499799999999993,0.100099999999998,0.240920745454546
"597","12_3_7",12,1.5,0.383409999999998,0.0666500000000028,0.228519812587413
"598","12_3_71",12,1.5,0.583299999999952,0.0999000000000478,0.291095572144522
"599","12_3_72",12,1.5,0.450000000000045,0.0999999999999659,0.446025641864802
"600","12_3_73",12,1.5,0.516699999999958,0.0499000000000365,0.0828088601398602
"601","12_3_75",12,1,0.533500000000004,0.133399999999995,0.400582731701632
"602","12_3_76",12,2,0.483400000000017,0.0666999999999689,0.190582723543124
