"","ppid_trialn","pNum","heading","FirstSteeringTime","response","response_num"
"3231","17_3_35","17","2","0.5","steer","2"
"3232","17_3_36","17","1.5","0.599999999999994","steer","2"
"3233","17_3_38","17","2","0.5","steer","2"
"3234","17_3_39","17","2","0.333300000000008","steer","2"
"3235","17_3_41","17","1.5","0.599999999999994","steer","2"
"3236","17_3_43","17","2","0.449999999999989","steer","2"
"3237","17_3_48","17","1.5","0.516699999999986","steer","2"
"3238","17_3_5","17","2","0.433280000000003","steer","2"
"3239","17_3_50","17","0.5","2.33330000000001","steer","2"
"3240","17_3_51","17","1.5","0.366799999999984","steer","2"
"3241","17_3_52","17","1.5","0.483300000000014","steer","2"
"3242","17_3_53","17","1.5","0.499400000000037","steer","2"
"3243","17_3_55","17","1","0.583300000000008","steer","2"
"3244","17_3_56","17","1","0.716700000000003","steer","2"
"3245","17_3_57","17","1","0.466799999999978","steer","2"
"3246","17_3_58","17","2","0.500099999999975","steer","2"
"3247","17_3_6","17","2","0.400030000000001","steer","2"
"3248","17_3_61","17","2","0.666699999999992","steer","2"
"3249","17_3_62","17","2","0.350099999999998","steer","2"
"3250","17_3_63","17","1","0.466700000000003","steer","2"
"3251","17_3_64","17","1.5","0.350099999999998","steer","2"
"3252","17_3_66","17","1.5","0.5","steer","2"
"3253","17_3_67","17","1","0.516599999999983","steer","2"
"3254","17_3_68","17","2","0.483299999999986","steer","2"
"3255","17_3_70","17","2","0.333299999999952","steer","2"
"3256","17_3_71","17","1.5","0.383399999999995","steer","2"
"3257","17_3_72","17","1.5","0.450199999999995","steer","2"
"3258","17_3_73","17","1","0.683400000000006","steer","2"
"3259","17_3_74","17","0.5","0","steer","2"
"3260","17_3_80","17","2","0.433400000000006","steer","2"
"3261","17_3_86","17","0","0.0170999999999708","steer","2"
"3262","17_3_9","17","1","0.466629999999995","steer","2"
"3263","18_1_0","18","2","0.449768944540301","steer","2"
"3264","18_1_19","18","2","0.466726293232995","steer","2"
"3265","18_1_33","18","1.5","0.716739801275992","steer","2"
"3266","18_1_34","18","1.5","0.466708785601014","steer","2"
"3267","18_1_39","18","0.5","0.483356732181988","steer","2"
"3268","18_1_41","18","1.5","0.483305718566015","steer","2"
"3269","18_1_65","18","1.5","0.583340099933025","steer","2"
"3270","18_1_68","18","2","0.500055994235993","steer","2"
"3271","18_1_70","18","0","2.46660041939805","steer","2"
"3272","18_3_1","18","2","0.4500481610799","steer","2"
"3273","18_3_10","18","1.5","0.500037581036899","steer","2"
"3274","18_3_11","18","1","0.450030653448202","steer","2"
"3275","18_3_15","18","1.5","0.450116682327902","steer","2"
"3276","18_3_16","18","2","0.483332281869195","steer","2"
"3277","18_3_17","18","1","0.3829598220983","steer","2"
"3278","18_3_18","18","1","0.4333437674793","steer","2"
"3279","18_3_19","18","0.5","0.516658058747808","steer","2"
"3280","18_3_2","18","1.5","0.432767223057201","steer","2"
"3281","18_3_20","18","2","0.533331964919995","steer","2"
"3282","18_3_22","18","1","0.600100638697","steer","2"
"3283","18_3_24","18","2","0.549558520919007","steer","2"
"3284","18_3_25","18","1.5","0.483391143733996","steer","2"
"3285","18_3_26","18","2","0.466591061870986","steer","2"
"3286","18_3_27","18","2","0.449568814199012","steer","2"
"3287","18_3_29","18","1","0.516766123094015","steer","2"
"3288","18_3_3","18","2","0.400017085033699","steer","2"
"3289","18_3_30","18","2","0.416779133077","steer","2"
"3290","18_3_31","18","0.5","0.749335087315984","steer","2"
"3291","18_3_36","18","1.5","0.466815944382006","steer","2"
"3292","18_3_39","18","1.5","0.649902304396988","steer","2"
"3293","18_3_4","18","1","0.466706068899697","steer","2"
"3294","18_3_41","18","1.5","0.483371824968003","steer","2"
"3295","18_3_43","18","1","0.549992891298018","steer","2"
"3296","18_3_45","18","1.5","0.46681775551599","steer","2"
"3297","18_3_46","18","2","0.450059933452991","steer","2"
"3298","18_3_47","18","2","0.466679505597","steer","2"
"3299","18_3_48","18","1","0.516812608875995","steer","2"
"3300","18_3_5","18","1.5","0.450178260894496","steer","2"
"3301","18_3_52","18","1.5","0.533342529870993","steer","2"
"3302","18_3_53","18","1","0.582955535746976","steer","2"
"3303","18_3_55","18","2","0.51674982288597","steer","2"
"3304","18_3_56","18","1.5","0.416187797723978","steer","2"
"3305","18_3_57","18","1","0.616795976625951","steer","2"
"3306","18_3_59","18","1.5","0.483405934663949","steer","2"
"3307","18_3_6","18","2","0.449798828256505","steer","2"
"3308","18_3_62","18","0.5","1.28340599503599","steer","2"
"3309","18_3_63","18","1.5","0.449583906984969","steer","2"
"3310","18_3_65","18","1.5","0.533507644948031","steer","2"
"3311","18_3_67","18","1.5","0.533427351327987","steer","2"
"3312","18_3_69","18","1.5","0.449314047973019","steer","2"
"3313","18_3_7","18","2","0.433310563350297","steer","2"
"3314","18_3_73","18","1","0.566859985130009","steer","2"
"3315","18_3_74","18","2","0.483483209727979","steer","2"
"3316","18_3_75","18","1.5","0.383323256384017","steer","2"
"3317","18_3_76","18","2","0.466122883651963","steer","2"
"3318","18_3_8","18","2","0.450138415939698","steer","2"
"3319","18_3_80","18","2","0.466671959204007","steer","2"
"3320","18_3_81","18","1","0.48339869012699","steer","2"
"3321","18_3_85","18","1.5","0.516703638961019","steer","2"
"3322","18_3_88","18","1.5","0.449972093439044","steer","2"
"3323","2_1_0","2","2","0.433330888316769","steer","2"
"3324","2_1_1","2","1","0.550176418509599","steer","2"
"3325","2_1_12","2","1.5","0.466779318540702","steer","2"
"3326","2_1_18","2","0","0.366835795404697","steer","2"
"3327","2_1_19","2","0.5","0.516697501042188","steer","2"
"3328","2_1_20","2","2","0.466725890400994","steer","2"
"3329","2_1_21","2","1.5","0.599997102203005","steer","2"
"3330","2_1_22","2","1.5","0.550020058190995","steer","2"
"3331","2_1_23","2","0","1.249965211339","steer","2"
"3332","2_1_24","2","2","0.483475159386003","steer","2"
"3333","2_1_25","2","1.5","0.383399999999995","steer","2"
"3334","2_1_26","2","0.5","0.699900000000014","steer","2"
"3335","2_1_27","2","1","0.666599999999988","steer","2"
"3336","2_1_28","2","2","0.416699999999992","steer","2"
"3337","2_1_29","2","0.5","0.550100000000015","steer","2"
"3338","2_1_30","2","1.5","0.366600000000005","steer","2"
"3339","2_1_34","2","2","0.516800000000018","steer","2"
"3340","2_1_35","2","2","0.483400000000017","steer","2"
"3341","2_1_36","2","2","0.483399999999989","steer","2"
"3342","2_1_37","2","0","0.783199999999994","steer","2"
"3343","2_1_38","2","0.5","0.866700000000009","steer","2"
"3344","2_1_40","2","1.5","0.500100000000003","steer","2"
"3345","2_1_44","2","1.5","0.166599999999988","steer","2"
"3346","2_1_48","2","2","0.566699999999997","steer","2"
"3347","2_1_49","2","1.5","0.650100000000009","steer","2"
"3348","2_1_5","2","2","0.500087990410698","steer","2"
"3349","2_1_51","2","1","0.450099999999992","steer","2"
"3350","2_1_55","2","0","1.13350000000003","steer","2"
"3351","2_1_56","2","1.5","0.516700000000014","steer","2"
"3352","2_1_57","2","1.5","0.533299999999997","steer","2"
"3353","2_1_6","2","1","0.466712005121799","steer","2"
"3354","2_1_63","2","2","0.466700000000003","steer","2"
"3355","2_1_65","2","1.5","0.0666999999999689","steer","2"
"3356","2_1_66","2","0.5","0.616900000000044","steer","2"
"3357","2_1_67","2","2","0.366799999999955","steer","2"
"3358","2_1_71","2","1.5","0.483399999999961","steer","2"
"3359","2_1_72","2","2","0.483399999999961","steer","2"
"3360","2_1_79","2","0.5","0.566900000000032","steer","2"
"3361","2_1_80","2","1.5","0.516800000000046","steer","2"
"3362","2_1_82","2","1","0.533299999999997","steer","2"
"3363","2_1_88","2","2","0.633299999999963","steer","2"
"3364","2_2_0","2","2","0.483410000000001","steer","2"
"3365","2_2_1","2","0.5","0.41666","steer","2"
"3366","2_2_11","2","1","0.600029999999997","steer","2"
"3367","2_2_12","2","1.5","0","steer","2"
"3368","2_2_14","2","0.5","0.666740000000004","steer","2"
"3369","2_2_15","2","0.5","0.633369999999999","steer","2"
"3370","2_2_16","2","1.5","0.46674999999999","steer","2"
"3371","2_2_2","2","0","0.833279999999998","steer","2"
"3372","2_2_20","2","1.5","0.550000000000011","steer","2"
"3373","2_2_21","2","2","0.383499999999998","steer","2"
"3374","2_2_22","2","1.5","0.583399999999997","steer","2"
"3375","2_2_23","2","1","0.383299999999991","steer","2"
"3376","2_2_24","2","1.5","0.383399999999995","steer","2"
"3377","2_2_26","2","1","0.599999999999994","steer","2"
"3378","2_2_27","2","2","0.650099999999981","steer","2"
"3379","2_2_28","2","1.5","0.483500000000021","steer","2"
"3380","2_2_29","2","1","0.600000000000023","steer","2"
"3381","2_2_3","2","2","0.483369999999997","steer","2"
"3382","2_2_30","2","2","0.216800000000006","steer","2"
"3383","2_2_32","2","0","1.0334","steer","2"
"3384","2_2_34","2","0.5","0.583300000000008","steer","2"
"3385","2_2_35","2","1.5","0.599999999999994","steer","2"
"3386","2_2_39","2","1","0.416799999999995","steer","2"
"3387","2_2_4","2","2","0.450019999999999","steer","2"
"3388","2_2_40","2","0.5","0.366600000000005","steer","2"
"3389","2_2_41","2","2","0.133299999999991","steer","2"
"3390","2_2_45","2","2","0.483400000000017","steer","2"
"3391","2_2_48","2","2","0.466700000000003","steer","2"
"3392","2_2_49","2","0.5","0.733399999999989","steer","2"
"3393","2_2_5","2","1","0.516730000000003","steer","2"
"3394","2_2_50","2","1","0.566599999999994","steer","2"
"3395","2_2_51","2","1","0.366600000000005","steer","2"
"3396","2_2_52","2","0.5","0.683300000000003","steer","2"
"3397","2_2_53","2","2","0.5","steer","2"
"3398","2_2_54","2","2","0.433299999999974","steer","2"
"3399","2_2_55","2","2","0.483400000000017","steer","2"
"3400","2_2_56","2","0","1.05000000000001","steer","2"
"3401","2_2_58","2","1.5","0.666800000000023","steer","2"
"3402","2_2_6","2","1","0.899950000000004","steer","2"
"3403","2_2_60","2","0.5","0.583500000000015","steer","2"
"3404","2_2_61","2","0.5","0.0166999999999575","steer","2"
"3405","2_2_62","2","2","0.516700000000014","steer","2"
"3406","2_2_63","2","0","0.316800000000001","steer","2"
"3407","2_2_64","2","2","0.449900000000014","steer","2"
"3408","2_2_66","2","1.5","0.599999999999966","steer","2"
"3409","2_2_67","2","1","0.733299999999986","steer","2"
"3410","2_2_68","2","0.5","0","steer","2"
"3411","2_2_69","2","1.5","0.566599999999994","steer","2"
"3412","2_2_7","2","2","0.500059999999998","steer","2"
"3413","2_2_70","2","1.5","0.0166000000000395","steer","2"
"3414","2_2_71","2","1.5","0.633299999999963","steer","2"
"3415","2_2_72","2","0.5","0.683300000000031","steer","2"
"3416","2_2_73","2","1.5","0.616900000000044","steer","2"
"3417","2_2_74","2","1","0.683299999999974","steer","2"
"3418","2_2_78","2","1","0.400100000000009","steer","2"
"3419","2_2_8","2","0.5","1.03343","steer","2"
"3420","2_2_81","2","1.5","0.483400000000017","steer","2"
"3421","2_2_82","2","1","0.516699999999958","steer","2"
"3422","2_2_83","2","1.5","0.45010000000002","steer","2"
"3423","2_2_84","2","2","0","steer","2"
"3424","2_2_85","2","1","0.015199999999993","steer","2"
"3425","2_2_86","2","1","0.566599999999994","steer","2"
"3426","2_2_88","2","2","0.600099999999998","steer","2"
"3427","2_3_0","2","1","0.550737","steer","2"
"3428","2_3_1","2","1","0.466700000000001","steer","2"
"3429","2_3_10","2","1.5","0.383589999999998","steer","2"
"3430","2_3_11","2","0.5","0.483400000000003","steer","2"
"3431","2_3_12","2","2","0.483350000000002","steer","2"
"3432","2_3_16","2","2","0.46678","steer","2"
"3433","2_3_18","2","2","0.216630000000009","steer","2"
"3434","2_3_19","2","1","0.533339999999995","steer","2"
"3435","2_3_2","2","0","0.933309999999999","steer","2"
"3436","2_3_20","2","1","0.599999999999994","steer","2"
"3437","2_3_22","2","1","0.583500000000001","steer","2"
"3438","2_3_23","2","1.5","0.616799999999998","steer","2"
"3439","2_3_24","2","1.5","0.583299999999994","steer","2"
"3440","2_3_25","2","2","0.533300000000011","steer","2"
"3441","2_3_26","2","0.5","1.51670000000001","steer","2"
"3442","2_3_27","2","2","0.566599999999994","steer","2"
"3443","2_3_28","2","2","0.5","steer","2"
"3444","2_3_29","2","0.5","0.683300000000003","steer","2"
"3445","2_3_3","2","2","0.51681","steer","2"
"3446","2_3_30","2","1","0.733399999999989","steer","2"
"3447","2_3_31","2","1.5","0.533499999999975","steer","2"
"3448","2_3_32","2","2","0.150100000000009","steer","2"
"3449","2_3_38","2","1","0.483400000000017","steer","2"
"3450","2_3_4","2","0","1.83338","steer","2"
"3451","2_3_40","2","1","0.0167999999999893","steer","2"
"3452","2_3_41","2","1.5","0.5334","steer","2"
"3453","2_3_42","2","0","1.2167","steer","2"
"3454","2_3_44","2","1.5","0.566599999999994","steer","2"
"3455","2_3_45","2","0.5","0.4666","steer","2"
"3456","2_3_46","2","1.5","0.600099999999998","steer","2"
"3457","2_3_48","2","0.5","0.599999999999994","steer","2"
"3458","2_3_5","2","0.5","0","steer","2"
"3459","2_3_50","2","1.5","0.550000000000011","steer","2"
"3460","2_3_52","2","1","0.566699999999997","steer","2"
"3461","2_3_53","2","2","0.483400000000017","steer","2"
"3462","2_3_54","2","2","0.416600000000017","steer","2"
"3463","2_3_55","2","1.5","0.550099999999986","steer","2"
"3464","2_3_56","2","2","0.583399999999983","steer","2"
"3465","2_3_57","2","1.5","0.733400000000017","steer","2"
"3466","2_3_6","2","0.5","0.533280000000005","steer","2"
"3467","2_3_62","2","0","2.43340000000001","steer","2"
"3468","2_3_63","2","1","1.10010000000005","steer","2"
"3469","2_3_64","2","1","0.699999999999989","steer","2"
"3470","2_3_65","2","2","0.550099999999986","steer","2"
"3471","2_3_68","2","1.5","0.599999999999966","steer","2"
"3472","2_3_69","2","2","0.483499999999992","steer","2"
"3473","2_3_7","2","1.5","0.399990000000003","steer","2"
"3474","2_3_70","2","2","0.583500000000015","steer","2"
"3475","2_3_71","2","0.5","0.616700000000037","steer","2"
"3476","2_3_72","2","1","0.533400000000029","steer","2"
"3477","2_3_73","2","1.5","0.933400000000006","steer","2"
"3478","2_3_74","2","2","0.399999999999977","steer","2"
"3479","2_3_75","2","0.5","0.450000000000045","steer","2"
"3480","2_3_76","2","1.5","0.533299999999997","steer","2"
"3481","2_3_77","2","0","0.600000000000023","steer","2"
"3482","2_3_78","2","0.5","0.549900000000036","steer","2"
"3483","2_3_79","2","1","0.516699999999958","steer","2"
"3484","2_3_8","2","1","0.383379999999995","steer","2"
"3485","2_3_80","2","1.5","0.400199999999984","steer","2"
"3486","2_3_81","2","0.5","0.600099999999998","steer","2"
"3487","2_3_82","2","0.5","0.533299999999997","steer","2"
"3488","2_3_84","2","0.5","0.583200000000033","steer","2"
"3489","2_3_85","2","1.5","0.514900000000011","steer","2"
"3490","2_3_86","2","0","1.38329999999996","steer","2"
"3491","2_3_88","2","2","0.433499999999981","steer","2"
"3492","2_3_89","2","0.5","0.516700000000014","steer","2"
"3493","2_3_9","2","1.5","0.216670000000001","steer","2"
"3494","3_1_1","3","2","0.516664095862199","steer","2"
"3495","3_1_10","3","1.5","0.750041429697404","steer","2"
"3496","3_1_11","3","0.5","0.933421797182497","steer","2"
"3497","3_1_12","3","0.5","1.083416620357","steer","2"
"3498","3_1_13","3","2","0.433148466829593","steer","2"
"3499","3_1_14","3","0.5","0.800209999999993","steer","2"
"3500","3_1_15","3","1","0.699960000000004","steer","2"
"3501","3_1_16","3","1.5","0.666679999999999","steer","2"
"3502","3_1_17","3","0.5","0.566629999999989","steer","2"
"3503","3_1_18","3","1.5","0.533410000000003","steer","2"
"3504","3_1_19","3","2","0.500160000000008","steer","2"
"3505","3_1_20","3","0.5","0.666700000000006","steer","2"
"3506","3_1_21","3","2","0.5334","steer","2"
"3507","3_1_22","3","0.5","0.2667","steer","2"
"3508","3_1_23","3","1","0.566699999999997","steer","2"
"3509","3_1_24","3","2","0.4833","steer","2"
"3510","3_1_25","3","2","0.466700000000003","steer","2"
"3511","3_1_26","3","1","0.616600000000005","steer","2"
"3512","3_1_27","3","0.5","0.833400000000012","steer","2"
"3513","3_1_28","3","1","0.599999999999994","steer","2"
"3514","3_1_29","3","0.5","0.58329999999998","steer","2"
"3515","3_1_3","3","2","0.550096125953601","steer","2"
"3516","3_1_30","3","1.5","0.483499999999992","steer","2"
"3517","3_1_31","3","1","0.483400000000017","steer","2"
"3518","3_1_32","3","1.5","0.516800000000018","steer","2"
"3519","3_1_33","3","1.5","0.599999999999994","steer","2"
"3520","3_1_34","3","1.5","0.483300000000014","steer","2"
"3521","3_1_35","3","1","0.5","steer","2"
"3522","3_1_36","3","1.5","0.433400000000006","steer","2"
"3523","3_1_37","3","1","0.599999999999994","steer","2"
"3524","3_1_42","3","2","0.416799999999995","steer","2"
"3525","3_1_43","3","1","0.449999999999989","steer","2"
"3526","3_1_44","3","1","0.5","steer","2"
"3527","3_1_46","3","1","0.549900000000008","steer","2"
"3528","3_1_47","3","0.5","0.483399999999989","steer","2"
"3529","3_1_48","3","1.5","0.7834","steer","2"
